raceId,driverId,lap,position,time,milliseconds
997,815,33,10,01:09.7,69692
997,815,34,9,01:09.3,69338
997,815,35,9,01:09.5,69536
997,815,36,9,01:09.3,69331
997,815,37,9,01:09.5,69545
997,815,38,9,01:09.7,69705
997,815,39,9,01:09.2,69203
997,815,40,9,01:09.6,69605
997,815,41,9,01:09.8,69778
997,815,42,9,01:09.7,69742
997,815,43,9,01:09.7,69702
997,815,44,9,01:09.4,69366
997,815,45,9,01:09.6,69578
997,815,46,9,01:09.4,69424
997,815,47,9,01:09.6,69574
997,815,48,9,01:11.3,71301
997,815,49,9,01:09.1,69150
997,815,50,9,01:08.9,68939
997,815,51,9,01:08.9,68903
997,815,52,9,01:09.3,69256
997,815,53,9,01:11.8,71806
997,815,54,8,01:09.7,69729
997,815,55,8,01:09.0,69018
997,815,56,8,01:08.9,68906
997,815,57,8,01:08.6,68618
997,815,58,8,01:08.8,68829
997,815,59,8,01:09.1,69119
997,815,60,7,01:08.6,68590
997,815,61,7,01:08.8,68845
997,815,62,7,01:08.6,68623
997,815,63,6,01:08.8,68758
997,815,64,6,01:08.5,68547
997,815,65,6,01:08.6,68583
997,815,66,6,01:08.5,68504
997,815,67,6,01:09.0,68992
997,815,68,6,01:09.0,69017
997,815,69,6,01:09.7,69666
997,815,70,7,01:17.2,77214
997,844,1,14,01:19.8,79755
997,844,2,19,01:19.5,79480
997,844,3,19,01:10.5,70508
997,844,4,19,01:10.6,70648
997,844,5,19,01:11.3,71334
997,844,6,19,01:11.4,71427
997,844,7,18,01:11.5,71523
997,844,8,18,01:11.1,71132
997,844,9,18,01:11.4,71360
997,844,10,17,01:10.6,70564
997,844,11,17,01:10.4,70439
997,844,12,16,01:12.1,72058
997,844,13,15,01:10.8,70845
997,844,14,14,01:16.8,76806
997,844,15,14,01:34.3,94254
997,844,16,16,01:26.6,86560
997,844,17,16,01:09.5,69454
997,844,18,16,01:09.7,69675
997,844,19,16,01:10.1,70111
997,844,20,16,01:09.8,69814
997,844,21,16,01:09.6,69599
997,844,22,16,01:09.7,69699
997,844,23,16,01:09.9,69860
997,844,24,16,01:09.9,69855
997,844,25,15,01:10.2,70196
997,844,26,15,01:10.5,70550
997,844,27,15,01:11.3,71253
997,844,28,14,01:10.5,70463
997,844,29,14,01:10.1,70091
997,844,30,14,01:10.1,70069
997,844,31,14,01:09.6,69617
997,844,32,14,01:09.7,69718
997,844,33,14,01:09.6,69575
997,844,34,14,01:09.9,69882
997,844,35,13,01:09.6,69592
997,844,36,13,01:09.9,69884
997,844,37,13,01:09.9,69869
997,844,38,13,01:11.6,71614
997,844,39,13,01:09.5,69463
997,844,40,13,01:09.5,69481
997,844,41,13,01:09.6,69630
997,844,42,13,01:09.5,69497
997,844,43,13,01:09.5,69452
997,844,44,13,01:13.2,73208
997,844,45,13,01:09.2,69177
997,844,46,12,01:09.4,69442
997,844,47,12,01:09.6,69594
997,844,48,12,01:09.4,69446
997,844,49,12,01:09.3,69341
997,844,50,12,01:09.4,69377
997,844,51,12,01:09.5,69488
997,844,52,12,01:09.6,69592
997,844,53,12,01:09.2,69240
997,844,54,10,01:10.0,70037
997,844,55,10,01:09.4,69360
997,844,56,10,01:09.5,69478
997,844,57,10,01:09.7,69674
997,844,58,10,01:10.0,69962
997,844,59,10,01:09.3,69275
997,844,60,10,01:09.5,69464
997,844,61,11,01:10.6,70646
997,844,62,11,01:09.9,69939
997,844,63,10,01:10.8,70798
997,844,64,10,01:10.3,70329
997,844,65,9,01:09.5,69510
997,844,66,9,01:09.2,69151
997,844,67,10,01:10.3,70251
997,844,68,10,01:09.0,69006
997,844,69,10,01:09.2,69161
997,844,70,9,01:09.9,69867
997,842,1,15,01:20.2,80158
997,842,2,14,01:13.1,73059
997,842,3,14,01:11.4,71444
997,842,4,14,01:11.2,71165
997,842,5,15,01:12.4,72408
997,842,6,15,01:12.3,72341
997,842,7,15,01:11.0,71014
997,842,8,15,01:11.3,71290
997,842,9,15,01:11.7,71736
997,842,10,15,01:11.2,71169
997,842,11,15,01:10.9,70902
997,842,12,13,01:11.4,71358
997,842,13,13,01:10.8,70827
997,842,14,12,01:15.1,75150
997,842,15,12,01:35.0,94972
997,842,16,15,01:27.8,87790
997,842,17,15,01:09.4,69364
997,842,18,15,01:09.9,69872
997,842,19,15,01:10.0,70013
997,842,20,15,01:09.8,69810
997,842,21,15,01:09.6,69581
997,842,22,15,01:09.9,69942
997,842,23,15,01:09.9,69892
997,842,24,15,01:09.9,69934
997,842,25,13,01:10.0,69995
997,842,26,13,01:09.9,69910
997,842,27,12,01:09.5,69536
997,842,28,12,01:09.8,69781
997,842,29,12,01:09.7,69737
997,842,30,12,01:09.7,69707
997,842,31,12,01:09.8,69768
997,842,32,12,01:09.9,69883
997,842,33,12,01:09.8,69843
997,842,34,11,01:10.3,70279
997,842,35,11,01:10.0,70021
997,842,36,11,01:09.7,69735
997,842,37,11,01:09.5,69532
997,842,38,11,01:09.3,69295
997,842,39,11,01:09.6,69582
997,842,40,11,01:09.5,69459
997,842,41,11,01:09.5,69543
997,842,42,11,01:09.5,69526
997,842,43,11,01:09.9,69929
997,842,44,11,01:10.8,70789
997,842,45,11,01:09.6,69581
997,842,46,10,01:09.4,69423
997,842,47,10,01:10.0,69951
997,842,48,10,01:11.8,71781
997,842,49,10,01:10.9,70861
997,842,50,10,01:09.8,69842
997,842,51,10,01:09.6,69628
997,842,52,10,01:09.7,69653
997,842,53,10,01:10.0,69993
997,842,54,9,01:09.9,69930
997,842,55,9,01:09.6,69645
997,842,56,9,01:09.7,69728
997,842,57,9,01:09.5,69516
997,842,58,9,01:09.6,69584
997,842,59,9,01:10.8,70805
997,842,60,9,01:09.7,69650
997,842,61,9,01:10.0,70012
997,842,62,9,01:10.6,70584
997,842,63,8,01:10.8,70845
997,842,64,9,01:11.0,71017
997,842,65,11,01:12.5,72450
997,842,66,11,01:10.4,70444
997,842,67,11,01:10.3,70316
997,842,68,11,01:10.2,70206
997,842,69,11,01:10.1,70108
997,842,70,11,01:10.7,70726
997,828,1,16,01:20.6,80629
997,828,2,16,01:14.0,74012
997,828,3,16,01:11.4,71412
997,828,4,16,01:11.4,71356
997,828,5,16,01:11.5,71460
997,828,6,16,01:12.6,72600
997,828,7,16,01:11.3,71276
997,828,8,16,01:11.7,71707
997,828,9,16,01:11.2,71187
997,828,10,16,01:11.2,71168
997,828,11,16,01:10.6,70632
997,828,12,15,01:12.4,72355
997,828,13,16,01:12.1,72084
997,828,14,15,01:18.8,78791
997,828,15,15,01:33.6,93576
997,828,16,12,01:13.5,73509
997,828,17,12,01:10.6,70615
997,828,18,12,01:10.8,70841
997,828,19,12,01:10.8,70827
997,828,20,12,01:10.5,70521
997,828,21,12,01:10.5,70472
997,828,22,12,01:10.6,70596
997,828,23,12,01:10.4,70412
997,828,24,11,01:09.9,69911
997,828,25,11,01:09.7,69690
997,828,26,11,01:09.7,69680
997,828,27,11,01:09.8,69786
997,828,28,10,01:09.8,69795
997,828,29,10,01:09.8,69760
997,828,30,11,01:11.1,71066
997,828,31,11,01:09.5,69521
997,828,32,11,01:10.0,70046
997,828,33,11,01:10.1,70059
997,828,34,10,01:10.4,70383
997,828,35,10,01:09.5,69498
997,828,36,10,01:09.5,69494
997,828,37,10,01:09.3,69340
997,828,38,10,01:09.4,69387
997,828,39,10,01:09.2,69203
997,828,40,10,01:09.2,69170
997,828,41,10,01:09.4,69357
997,828,42,10,01:09.3,69287
997,828,43,10,01:09.4,69382
997,828,44,10,01:09.6,69612
997,828,45,10,01:13.4,73355
997,828,46,14,01:26.0,86022
997,828,47,14,01:08.7,68651
997,828,48,14,01:08.8,68795
997,828,49,14,01:09.0,69018
997,828,50,14,01:09.4,69380
997,828,51,14,01:09.1,69123
997,828,52,14,01:09.1,69083
997,828,53,14,01:09.4,69412
997,828,54,12,01:09.9,69889
997,828,55,12,01:08.8,68792
997,828,56,12,01:10.7,70666
997,828,57,12,01:08.5,68540
997,828,58,12,01:09.1,69126
997,828,59,12,01:08.7,68732
997,828,60,12,01:09.9,69873
997,828,61,12,01:09.5,69511
997,828,62,12,01:09.4,69392
997,828,63,11,01:10.9,70888
997,828,64,11,01:10.3,70288
997,828,65,10,01:09.7,69740
997,828,66,10,01:09.0,69029
997,828,67,9,01:08.2,68216
997,828,68,9,01:08.5,68512
997,828,69,9,01:08.7,68654
997,828,70,10,01:12.9,72861
997,845,1,17,01:21.4,81380
997,845,2,15,01:12.6,72629
997,845,3,15,01:11.1,71145
997,845,4,15,01:11.5,71550
997,845,5,14,01:11.4,71407
997,845,6,14,01:11.6,71606
997,845,7,14,01:11.2,71232
997,845,8,14,01:11.5,71496
997,845,9,14,01:11.6,71595
997,845,10,14,01:11.0,70990
997,845,11,14,01:11.0,70996
997,845,12,14,01:13.2,73248
997,845,13,14,01:11.1,71057
997,845,14,13,01:15.8,75835
997,845,15,13,01:35.4,95433
997,845,16,11,01:15.6,75564
997,845,17,11,01:10.1,70136
997,845,18,11,01:10.4,70427
997,845,19,11,01:10.7,70661
997,845,20,11,01:10.7,70652
997,845,21,11,01:10.3,70344
997,845,22,11,01:10.5,70542
997,845,23,11,01:10.4,70444
997,845,24,13,01:13.7,73715
997,845,25,17,01:28.6,88563
997,845,26,17,01:09.1,69102
997,845,27,17,01:09.4,69392
997,845,28,17,01:09.6,69633
997,845,29,17,01:11.5,71460
997,845,30,17,01:09.7,69709
997,845,31,17,01:09.2,69209
997,845,32,17,01:14.6,74621
997,845,33,17,01:10.0,70022
997,845,34,17,01:09.6,69568
997,845,35,16,01:09.5,69527
997,845,36,16,01:09.5,69476
997,845,37,17,01:11.0,71027
997,845,38,17,01:09.9,69906
997,845,39,17,01:09.7,69709
997,845,40,17,01:09.9,69891
997,845,41,17,01:09.6,69554
997,845,42,17,01:09.7,69734
997,845,43,17,01:10.1,70134
997,845,44,17,01:09.9,69876
997,845,45,17,01:09.6,69569
997,845,46,17,01:11.4,71434
997,845,47,17,01:10.2,70183
997,845,48,17,01:10.1,70123
997,845,49,17,01:10.2,70244
997,845,50,17,01:10.1,70066
997,845,51,17,01:09.9,69876
997,845,52,17,01:10.2,70171
997,845,53,17,01:10.2,70159
997,845,54,16,01:11.2,71175
997,845,55,15,01:10.5,70484
997,845,56,15,01:10.7,70690
997,845,57,15,01:10.7,70674
997,845,58,15,01:11.6,71627
997,845,59,15,01:10.1,70128
997,845,60,15,01:14.4,74381
997,845,61,15,01:31.0,90963
997,845,62,15,01:09.9,69880
997,845,63,14,01:09.2,69197
997,845,64,14,01:09.0,68971
997,845,65,14,01:09.1,69069
997,845,66,14,01:09.5,69547
997,845,67,14,01:09.1,69116
997,845,68,14,01:09.0,69038
997,845,69,14,01:11.1,71097
997,843,1,18,01:21.7,81700
997,843,2,17,01:13.5,73470
997,843,3,17,01:11.7,71721
997,843,4,17,01:11.1,71148
997,843,5,17,01:11.3,71252
997,843,6,17,01:12.7,72708
997,843,7,17,01:11.7,71712
997,843,8,17,01:11.5,71453
997,843,9,17,01:11.5,71471
997,843,10,18,01:11.9,71925
997,843,11,18,01:10.9,70928
997,843,12,17,01:12.0,71983
997,843,13,17,01:11.4,71386
997,843,14,16,01:18.9,78855
997,843,15,16,01:33.8,93824
997,843,16,13,01:13.4,73367
997,843,17,13,01:10.7,70656
997,843,18,13,01:10.8,70773
997,843,19,13,01:10.9,70856
997,843,20,13,01:10.4,70429
997,843,21,13,01:10.5,70470
997,843,22,13,01:10.7,70730
997,843,23,13,01:10.4,70439
997,843,24,12,01:10.3,70314
997,843,25,12,01:10.2,70170
997,843,26,12,01:09.9,69933
997,843,27,13,01:12.4,72437
997,843,28,13,01:10.1,70097
997,843,29,13,01:10.0,70032
997,843,30,13,01:10.0,70021
997,843,31,13,01:09.9,69871
997,843,32,13,01:09.8,69842
997,843,33,13,01:09.7,69683
997,843,34,13,01:10.0,70033
997,843,35,12,01:10.2,70236
997,843,36,12,01:09.8,69823
997,843,37,12,01:09.6,69614
997,843,38,12,01:09.6,69566
997,843,39,12,01:09.3,69332
997,843,40,12,01:09.3,69348
997,843,41,12,01:11.5,71514
997,843,42,12,01:09.2,69171
997,843,43,12,01:09.4,69381
997,843,44,12,01:09.3,69323
997,843,45,12,01:09.4,69433
997,843,46,11,01:11.1,71095
997,843,47,11,01:11.5,71548
997,843,48,11,01:09.5,69458
997,843,49,11,01:09.6,69574
997,843,50,11,01:09.7,69683
997,843,51,11,01:09.6,69554
997,843,52,11,01:09.4,69449
997,843,53,11,01:09.8,69775
997,843,54,15,01:30.8,90779
997,4,1,19,01:22.1,82092
997,4,2,18,01:13.4,73383
997,4,3,18,01:11.9,71950
997,4,4,18,01:11.3,71255
997,4,5,18,01:11.2,71179
997,4,6,18,01:12.6,72568
997,4,7,19,01:12.7,72738
997,4,8,19,01:11.4,71427
997,4,9,19,01:11.1,71101
997,4,10,19,01:11.3,71334
997,4,11,19,01:11.2,71183
997,4,12,18,01:12.6,72614
997,4,13,18,01:11.1,71086
997,4,14,17,01:18.3,78315
997,4,15,17,01:33.7,93710
997,4,16,17,01:27.4,87388
997,4,17,17,01:09.8,69835
997,4,18,17,01:10.2,70238
997,4,19,17,01:10.4,70354
997,4,20,17,01:10.1,70125
997,4,21,17,01:10.1,70077
997,4,22,17,01:10.1,70050
997,4,23,17,01:09.9,69908
997,4,24,17,01:09.9,69892
997,4,25,16,01:09.9,69903
997,4,26,16,01:09.7,69741
997,4,27,16,01:09.8,69814
997,4,28,16,01:10.0,69988
997,4,29,16,01:10.1,70096
997,4,30,16,01:10.0,69969
997,4,31,16,01:09.8,69753
997,4,32,16,01:09.9,69940
997,4,33,16,01:10.0,70046
997,4,34,16,01:10.9,70945
997,4,35,15,01:10.0,70034
997,4,36,14,01:09.6,69552
997,4,37,14,01:09.8,69756
997,4,38,14,01:09.7,69732
997,4,39,14,01:11.0,70955
997,4,40,14,01:09.4,69367
997,4,41,14,01:11.6,71554
997,4,42,14,01:09.3,69270
997,4,43,14,01:09.3,69304
997,4,44,14,01:09.4,69393
997,4,45,14,01:09.3,69316
997,4,46,13,01:09.4,69441
997,4,47,13,01:09.6,69564
997,4,48,13,01:09.3,69321
997,4,49,13,01:09.3,69272
997,4,50,13,01:09.6,69602
997,4,51,13,01:09.3,69321
997,4,52,13,01:09.3,69267
997,4,53,13,01:09.3,69338
997,4,54,11,01:09.4,69360
997,4,55,11,01:09.1,69056
997,4,56,11,01:09.2,69237
997,4,57,11,01:10.1,70086
997,4,58,11,01:09.2,69200
997,4,59,11,01:09.0,69009
997,4,60,11,01:09.2,69160
997,4,61,10,01:09.0,69044
997,4,62,10,01:10.2,70194
997,4,63,9,01:10.9,70880
997,4,64,8,01:09.0,68988
997,4,65,8,01:09.5,69474
997,4,66,8,01:09.4,69438
997,4,67,8,01:09.2,69167
997,4,68,8,01:08.7,68686
997,4,69,8,01:08.7,68661
997,4,70,8,01:09.2,69167
997,838,1,20,01:33.6,93639
997,838,2,20,01:53.1,113141
997,838,3,20,01:10.8,70847
997,838,4,20,01:10.9,70893
997,838,5,20,01:13.3,73286
997,838,6,20,01:15.4,75394
997,838,7,20,01:12.4,72359
997,838,8,20,01:10.3,70299
997,838,9,20,01:12.6,72647
997,838,10,20,01:12.8,72767
997,838,11,20,01:11.1,71077
997,838,12,19,01:10.7,70700
997,838,13,19,01:11.0,70961
997,838,14,18,01:35.5,95536
997,838,15,18,01:22.1,82051
997,838,16,18,01:10.1,70083
997,838,17,18,01:10.4,70449
997,838,18,18,01:11.8,71834
997,838,19,18,01:10.3,70335
997,838,20,18,01:10.5,70496
997,838,21,18,01:10.3,70345
997,838,22,18,01:10.6,70584
997,838,23,18,01:12.7,72732
997,838,24,18,01:11.6,71574
997,838,25,18,01:10.3,70332
997,838,26,18,01:10.4,70407
997,838,27,18,01:10.5,70543
997,838,28,18,01:10.5,70537
997,838,29,18,01:11.9,71855
997,838,30,18,01:10.3,70264
997,838,31,18,01:10.3,70323
997,838,32,18,01:12.0,72007
997,838,33,18,01:12.2,72219
997,838,34,18,01:12.2,72214
997,838,35,18,01:14.1,74141
997,838,36,18,01:12.0,71994
997,838,37,18,01:09.9,69915
997,838,38,18,01:09.9,69871
997,838,39,18,01:09.8,69820
997,838,40,18,01:15.7,75660
997,838,41,18,01:28.3,88282
997,838,42,18,01:09.2,69159
997,838,43,18,01:09.3,69303
997,838,44,18,01:09.4,69440
997,838,45,18,01:09.6,69636
997,838,46,18,01:09.7,69700
997,838,47,18,01:09.3,69348
997,838,48,18,01:09.3,69320
997,838,49,18,01:09.6,69551
997,838,50,18,01:09.5,69494
997,838,51,18,01:09.2,69176
997,838,52,18,01:09.6,69621
997,838,53,18,01:10.5,70512
997,838,54,17,01:09.6,69631
997,838,55,16,01:10.5,70539
997,838,56,16,01:10.6,70600
997,838,57,16,01:09.5,69463
997,838,58,16,01:09.2,69178
997,838,59,16,01:09.2,69245
997,838,60,16,01:09.4,69379
997,838,61,16,01:09.4,69397
997,838,62,16,01:09.4,69443
997,838,63,15,01:08.9,68894
997,838,64,15,01:09.9,69858
997,838,65,15,01:24.6,84589
998,20,1,1,01:34.9,94886
998,20,2,1,01:32.9,92918
998,20,3,1,01:32.7,92723
998,20,4,1,01:33.1,93108
998,20,5,1,01:33.0,92991
998,20,6,1,01:33.4,93359
998,20,7,1,01:33.3,93315
998,20,8,1,01:33.3,93302
998,20,9,1,01:33.1,93098
998,20,10,1,01:33.4,93356
998,20,11,1,01:33.7,93687
998,20,12,1,01:33.8,93784
998,20,13,1,01:34.0,93980
998,20,14,1,01:33.9,93877
998,20,15,1,01:34.2,94183
998,20,16,1,01:34.4,94418
998,20,17,1,01:34.1,94055
998,20,18,1,01:34.4,94352
998,20,19,1,01:34.4,94368
998,20,20,1,01:33.7,93745
998,20,21,2,01:52.1,112098
998,20,22,1,01:33.0,93033
998,20,23,1,01:32.9,92856
998,20,24,1,01:33.1,93129
998,20,25,1,01:32.7,92745
998,20,26,1,01:33.4,93422
998,20,27,1,01:33.5,93453
998,20,28,1,01:33.0,93033
998,20,29,1,01:33.1,93130
998,20,30,1,01:33.1,93095
998,20,31,1,01:32.9,92889
998,20,32,1,01:33.2,93175
998,20,33,1,01:54.1,114144
998,20,34,2,02:34.0,153964
998,20,35,2,02:31.2,151157
998,20,36,2,02:22.9,142866
998,20,37,2,02:20.2,140191
998,20,38,2,01:31.9,91906
998,20,39,2,02:30.0,150024
998,20,40,2,02:24.9,144933
998,20,41,2,02:22.8,142769
998,20,42,2,01:31.8,91750
998,20,43,2,01:31.5,91534
998,20,44,2,01:33.1,93085
998,20,45,2,01:32.2,92190
998,20,46,2,01:31.9,91930
998,20,47,1,01:30.7,90696
998,20,48,1,01:31.8,91758
998,20,49,1,01:31.2,91193
998,20,50,1,01:31.1,91116
998,20,51,1,01:31.4,91421
998,20,52,1,01:31.6,91594
998,822,1,2,01:36.8,96818
998,822,2,2,01:34.5,94460
998,822,3,2,01:33.3,93267
998,822,4,2,01:33.6,93616
998,822,5,2,01:33.7,93653
998,822,6,2,01:33.5,93494
998,822,7,2,01:33.7,93703
998,822,8,2,01:33.2,93220
998,822,9,2,01:33.3,93307
998,822,10,2,01:33.6,93606
998,822,11,2,01:33.7,93686
998,822,12,2,01:33.5,93528
998,822,13,2,01:34.0,93995
998,822,14,2,01:34.1,94091
998,822,15,2,01:34.0,93960
998,822,16,2,01:33.8,93794
998,822,17,2,01:34.1,94073
998,822,18,2,01:34.0,94016
998,822,19,2,01:33.9,93876
998,822,20,2,01:33.8,93837
998,822,21,1,01:33.6,93608
998,822,22,3,01:51.5,111503
998,822,23,2,01:32.2,92236
998,822,24,2,01:32.7,92671
998,822,25,2,01:33.0,92950
998,822,26,2,01:33.4,93404
998,822,27,2,01:32.8,92792
998,822,28,2,01:33.3,93285
998,822,29,2,01:32.8,92832
998,822,30,2,01:32.6,92632
998,822,31,2,01:32.9,92924
998,822,32,2,01:32.8,92795
998,822,33,2,01:59.8,119767
998,822,34,1,02:25.7,145721
998,822,35,1,02:30.1,150106
998,822,36,1,02:23.5,143463
998,822,37,1,02:20.5,140539
998,822,38,1,01:31.8,91792
998,822,39,1,02:29.4,149372
998,822,40,1,02:25.4,145353
998,822,41,1,02:23.1,143053
998,822,42,1,01:31.9,91873
998,822,43,1,01:31.4,91377
998,822,44,1,01:33.2,93151
998,822,45,1,01:32.2,92233
998,822,46,1,01:31.8,91805
998,822,47,2,01:33.4,93411
998,822,48,3,01:33.2,93203
998,822,49,4,01:34.1,94060
998,822,50,4,01:32.3,92299
998,822,51,4,01:32.2,92209
998,822,52,4,01:32.2,92248
998,830,1,3,01:39.0,98960
998,830,2,3,01:34.4,94366
998,830,3,3,01:34.0,93951
998,830,4,3,01:34.0,94033
998,830,5,3,01:34.1,94094
998,830,6,3,01:33.9,93918
998,830,7,3,01:33.8,93785
998,830,8,3,01:33.7,93747
998,830,9,3,01:33.5,93539
998,830,10,3,01:33.8,93825
998,830,11,3,01:33.8,93824
998,830,12,3,01:33.8,93822
998,830,13,3,01:34.3,94339
998,830,14,3,01:34.3,94283
998,830,15,3,01:34.3,94294
998,830,16,3,01:33.8,93818
998,830,17,3,01:33.5,93468
998,830,18,5,01:53.2,113226
998,830,19,4,01:33.4,93412
998,830,20,4,01:33.6,93624
998,830,21,4,01:33.7,93684
998,830,22,4,01:33.9,93878
998,830,23,4,01:33.5,93492
998,830,24,4,01:33.5,93466
998,830,25,4,01:33.8,93769
998,830,26,3,01:33.6,93581
998,830,27,3,01:33.4,93427
998,830,28,3,01:33.5,93470
998,830,29,3,01:33.1,93084
998,830,30,3,01:33.6,93634
998,830,31,3,01:33.2,93162
998,830,32,3,01:33.5,93513
998,830,33,3,01:59.5,119531
998,830,34,4,02:24.9,144866
998,830,35,4,02:21.9,141854
998,830,36,4,02:23.1,143062
998,830,37,4,02:19.5,139537
998,830,38,4,01:34.3,94275
998,830,39,4,02:28.4,148379
998,830,40,4,02:24.9,144878
998,830,41,4,02:22.3,142252
998,830,42,4,01:32.0,92007
998,830,43,5,01:33.7,93689
998,830,44,5,01:32.2,92180
998,830,45,5,01:32.1,92114
998,830,46,12,01:47.6,107567
998,8,1,4,01:40.0,100019
998,8,2,4,01:34.3,94290
998,8,3,4,01:33.7,93735
998,8,4,4,01:34.0,94025
998,8,5,4,01:34.3,94305
998,8,6,4,01:33.8,93843
998,8,7,4,01:34.2,94208
998,8,8,4,01:33.8,93769
998,8,9,4,01:33.7,93684
998,8,10,4,01:34.1,94084
998,8,11,4,01:34.3,94266
998,8,12,4,01:34.1,94091
998,8,13,4,01:34.1,94071
998,8,14,10,02:02.6,122562
998,8,15,9,01:32.3,92270
998,8,16,8,01:33.0,93048
998,8,17,6,01:33.0,93045
998,8,18,6,01:32.1,92135
998,8,19,6,01:32.6,92588
998,8,20,6,01:33.4,93414
998,8,21,6,01:34.3,94315
998,8,22,6,01:32.7,92736
998,8,23,6,01:33.1,93125
998,8,24,6,01:33.4,93420
998,8,25,6,01:33.2,93223
998,8,26,5,01:33.4,93445
998,8,27,5,01:33.2,93191
998,8,28,5,01:33.3,93279
998,8,29,5,01:32.8,92816
998,8,30,5,01:33.7,93689
998,8,31,4,01:33.1,93079
998,8,32,4,01:33.4,93443
998,8,33,4,02:00.4,120398
998,8,34,5,02:25.7,145707
998,8,35,5,02:20.9,140934
998,8,36,5,02:20.9,140913
998,8,37,5,02:18.5,138465
998,8,38,5,01:35.3,95297
998,8,39,5,02:28.1,148092
998,8,40,5,02:24.7,144701
998,8,41,5,02:22.0,141953
998,8,42,5,01:32.2,92235
998,8,43,4,01:31.3,91289
998,8,44,4,01:32.0,92007
998,8,45,4,01:32.2,92246
998,8,46,4,01:31.8,91843
998,8,47,4,01:32.5,92524
998,8,48,4,01:32.7,92742
998,8,49,3,01:31.4,91376
998,8,50,3,01:31.5,91541
998,8,51,3,01:30.8,90795
998,8,52,3,01:31.2,91165
998,817,1,5,01:40.8,100783
998,817,2,5,01:34.4,94422
998,817,3,5,01:34.0,93976
998,817,4,5,01:34.0,94024
998,817,5,5,01:34.2,94203
998,817,6,5,01:34.1,94110
998,817,7,5,01:33.9,93896
998,817,8,5,01:33.9,93936
998,817,9,5,01:34.0,94000
998,817,10,5,01:34.1,94089
998,817,11,5,01:34.1,94135
998,817,12,5,01:33.9,93881
998,817,13,5,01:34.5,94512
998,817,14,4,01:34.2,94241
998,817,15,4,01:34.4,94384
998,817,16,4,01:33.8,93816
998,817,17,4,01:34.2,94183
998,817,18,3,01:33.4,93433
998,817,19,5,01:53.1,113100
998,817,20,5,01:33.4,93391
998,817,21,5,01:33.4,93385
998,817,22,5,01:33.2,93195
998,817,23,5,01:33.7,93744
998,817,24,5,01:33.3,93268
998,817,25,5,01:33.0,93031
998,817,26,4,01:33.2,93206
998,817,27,4,01:32.9,92934
998,817,28,4,01:33.1,93093
998,817,29,4,01:32.9,92938
998,817,30,4,01:32.6,92640
998,817,31,6,01:51.6,111641
998,817,32,6,01:32.9,92919
998,817,33,6,02:08.9,128933
998,817,34,6,02:11.1,131124
998,817,35,6,02:12.8,132811
998,817,36,6,02:21.2,141249
998,817,37,6,02:17.7,137737
998,817,38,6,01:36.7,96728
998,817,39,6,02:26.9,146903
998,817,40,6,02:24.8,144765
998,817,41,6,02:21.5,141496
998,817,42,6,01:32.6,92592
998,817,43,6,01:32.6,92596
998,817,44,6,01:32.3,92260
998,817,45,6,01:32.3,92326
998,817,46,5,01:31.6,91589
998,817,47,5,01:31.7,91709
998,817,48,5,01:32.1,92106
998,817,49,5,01:33.0,93048
998,817,50,5,01:32.6,92575
998,817,51,5,01:31.9,91945
998,817,52,5,01:32.3,92283
998,807,1,6,01:41.8,101799
998,807,2,6,01:35.4,95432
998,807,3,6,01:34.9,94933
998,807,4,6,01:35.1,95088
998,807,5,6,01:35.3,95303
998,807,6,6,01:35.6,95608
998,807,7,6,01:35.8,95829
998,807,8,6,01:35.4,95417
998,807,9,6,01:35.5,95492
998,807,10,7,01:36.6,96624
998,807,11,7,01:35.4,95421
998,807,12,7,01:35.2,95244
998,807,13,7,01:35.8,95846
998,807,14,6,01:35.6,95615
998,807,15,6,01:35.5,95467
998,807,16,6,01:35.0,95030
998,807,17,7,01:36.3,96283
998,807,18,7,01:35.3,95300
998,807,19,7,01:35.0,95043
998,807,20,7,01:34.3,94272
998,807,21,10,01:55.6,115604
998,807,22,10,01:35.3,95281
998,807,23,10,01:35.4,95443
998,807,24,10,01:35.6,95629
998,807,25,9,01:35.6,95641
998,807,26,8,01:35.2,95217
998,807,27,7,01:35.6,95633
998,807,28,7,01:35.3,95335
998,807,29,7,01:35.0,94997
998,807,30,7,01:34.8,94824
998,807,31,7,01:35.1,95055
998,807,32,8,01:48.5,108493
998,807,33,7,02:07.8,127821
998,807,34,7,01:42.1,102055
998,807,35,7,01:55.1,115063
998,807,36,7,02:21.3,141314
998,807,37,7,02:16.6,136642
998,807,38,7,01:40.0,100012
998,807,39,7,02:24.2,144185
998,807,40,7,02:24.5,144483
998,807,41,7,02:21.0,140951
998,807,42,7,01:34.4,94429
998,807,43,7,01:34.2,94175
998,807,44,7,01:34.2,94191
998,807,45,7,01:33.9,93903
998,807,46,6,01:34.0,93963
998,807,47,6,01:33.8,93777
998,807,48,6,01:33.4,93405
998,807,49,6,01:33.9,93870
998,807,50,6,01:33.9,93902
998,807,51,6,01:33.9,93881
998,807,52,6,01:33.8,93784
998,844,1,7,01:42.6,102640
998,844,2,7,01:35.7,95725
998,844,3,7,01:35.2,95209
998,844,4,7,01:35.3,95261
998,844,5,7,01:35.7,95679
998,844,6,7,01:35.4,95358
998,844,7,7,01:35.7,95699
998,844,8,7,01:35.4,95379
998,844,9,8,01:36.1,96093
998,844,10,8,01:35.9,95913
